id	Year	Dummy School	Education	Experience	Wage
413	1988	0	12	6.65	4.42
414	1988	0	16	0.0	
415	1988	1	16	0.0	
416	1988	0	19	1.0	9.39
417	1988	0	12	5.25	15.47
418	1988	0	8		19.89
419	1988	0	12	6.77	6.98
420	1988	0	14	5.9	5.21
421	1988	0	13	1.0	7.07
422	1988	0	12		16.57
423	1988	0	16	5.96	13.98
424	1988	0	14	2.9	7.08
425	1988	0	12	9.98	9.25
426	1988	0	9	8.0	
427	1988	0	12	7.85	13.81
428	1988	0	11		8.84
429	1988	0	13	7.0	9.94
430	1988	0	12	5.19	7.03
431	1988	0	9		
432	1988	0	12		
433	1988	1	16	1.0	11.6
434	1988	0	14	1.67	6.63
435	1988	0	12	9.96	8.84
436	1988	0	16	2.0	11.68
437	1988	0	12	4.71	8.29
438	1988	0	12	7.37	11.93
439	1988	0	16	3.0	13.27
440	1988	0	12		
441	1988	0	12		
442	1988	0	7		
443	1988	0	16	2.0	15.08
444	1988	0	16	8.0	20.44
445	1988	0	17	3.54	18.58
446	1988	0	9	7.67	9.56
447	1988	0	11	6.48	11.05
448	1988	0	14	5.0	21.78
449	1988	0	9	9.27	4.6
450	1988	0	12		5.7
451	1988	0	12		
452	1988	0	12		9.94
453	1988	0	12	5.73	7.59
454	1988	0	16	4.0	11.6
455	1988	0	10	8.17	8.03
456	1988	1	14	7.0	
457	1988	0	14		5.3
458	1988	0	10	8.9	11.25
459	1988	0	12		
460	1988	0	12	5.81	5.52
461	1988	0	13	6.0	5.25
462	1988	0	12	8.67	
463	1988	0	12		14.89
464	1988	0	14	7.4	13.9
465	1988	0	10		10.5
466	1988	0	12		
467	1988	0	12		
468	1988	0	20	1.0	22.04
469	1988	0	16		
470	1988	0	17	1.0	13.05
471	1988	0	12	6.77	6.52
472	1988	0	11	7.0	
473	1988	0	12		12.13
474	1988	0	11	9.0	
475	1988	0	13		
476	1988	0	19	1.0	8.65
477	1988	0	10	7.94	7.7
478	1988	0	16		
479	1988	0	12	7.9	18.23
480	1988	0	12	5.31	8.01
481	1988	0	11	5.15	6.41
482	1988	0	15	2.75	8.56
483	1988	0	12	6.08	6.85
484	1988	0	13		7.73
485	1988	0	12	5.81	9.44
486	1988	0	12	7.98	6.63
487	1988	0	12	6.0	8.29
488	1988	0	16	6.0	10.79
489	1988	0	12		6.08
490	1988	0	12	8.94	4.36
491	1988	0	12	7.67	5.97
492	1988	0	12		14.36
493	1988	0	12	7.88	19.42
494	1988	0	12		5.8
495	1988	0	12		11.84
496	1988	0	12		
497	1988	0	11		13.27
498	1988	0	16	2.0	15.08
499	1988	0	12		
500	1988	0	12	5.96	12.74
501	1988	0	16	4.94	14.36
502	1988	0	12	6.79	14.77
503	1988	0	12		4.49
504	1988	0	12		3.68
505	1988	0	10	6.44	9.23
506	1988	0	12		
507	1988	0	8	5.13	9.56
508	1988	0	12		9.67
509	1988	0	7	6.04	5.52
510	1988	0	18	0.0	
511	1988	0	11	6.85	
512	1988	0	10		
513	1988	0	12	5.48	5.52
514	1988	0	12	6.19	8.34
515	1988	0	16	4.0	11.68
516	1988	0	10	4.92	
517	1988	0	12	8.54	
518	1988	0	14		12.74
519	1988	0	9	4.98	3.94
520	1988	0	12		7.06
521	1988	0	16	2.0	16.73
522	1988	0	16	3.0	16.46
523	1988	0	16	5.96	9.48
524	1988	0	15	0.0	
525	1988	0	13	6.96	
526	1988	0	20	1.0	8.5
527	1988	0	16	3.98	10.62
528	1988	0	16	2.9	12.39
529	1988	0	14	4.0	9.88
530	1988	0	12	6.58	9.14
531	1988	0	12		8.84
532	1988	0	9		9.94
533	1988	0	11	5.92	8.29
534	1988	0	14	0.62	3.76
535	1988	0	9	7.13	6.44
536	1988	0	14		
537	1988	0	14		
538	1988	0	12		4.83
539	1988	0	12	4.77	4.42
540	1988	0	12		
541	1988	0	12		
542	1988	0	16	2.54	14.68
543	1988	0	12	5.96	5.26
544	1988	0	12	7.15	11.21
545	1988	0	10	6.75	11.05
546	1988	0	11	3.94	12.29
547	1988	0	11		6.91
548	1988	1	15	0.0	
549	1988	0	13		12.21
550	1988	0	16		
551	1988	1	17	2.0	
552	1988	0	18	2.0	13.27
553	1988	0	12		12.74
554	1988	0	12	7.0	3.62
555	1988	0	16	2.58	10.44
556	1988	1	17	0.69	15.53
557	1988	0	13	5.0	10.62
558	1988	0	15	0.0	
559	1988	1	16	1.0	11.58
560	1988	0	11		
561	1988	1	16	0.98	
562	1988	1	17		
563	1988	0	16		
564	1988	0	16	3.98	9.88
565	1988	0	16	5.0	26.55
566	1988	0	16	2.0	20.81
567	1988	0	11	7.83	13.26
568	1988	0	12		15.84
569	1988	0	11		
570	1988	0	14	2.0	14.1
571	1988	1	18	0.0	
572	1988	1	13		
573	1988	0	10	7.63	12.71
574	1988	0	13	1.0	11.5
575	1988	0	16	3.0	10.2
576	1988	0	16	4.4	16.99
577	1988	0	14	4.0	14.36
578	1988	0	12		9.39
579	1988	0	10		7.73
580	1988	0	14	4.75	5.52
581	1988	0	11	5.04	17.52
582	1988	0	11	7.75	
583	1988	0	16	3.94	24.96
584	1988	0	16	5.0	27.31
585	1988	0	16	0.94	
586	1988	0	18		9.11
587	1988	0	16	6.94	16.22
588	1988	0	14	4.0	13.26
589	1988	0	12	14.94	13.17
590	1988	0	13	6.0	10.12
591	1988	0	16	5.0	16.02
592	1988	1	17	0.0	
593	1988	1	13	3.0	13.27
594	1988	0	13	7.0	16.57
595	1988	0	12		15.93
596	1988	0	12	9.73	11.66
597	1988	0	12		13.27
598	1988	0	12		8.84
599	1988	0	12	7.54	7.73
600	1988	0	12	3.81	6.08
601	1988	0	14		7.74
602	1988	0	16	6.0	19.31
603	1988	0	16	1.02	13.27
604	1988	0	12	6.96	5.8
605	1988	0	12	8.27	4.97
606	1988	0	16		
607	1988	0	18	3.0	18.78
608	1988	0	12		15.96
609	1988	0	13		16.99
610	1988	0	16	3.69	13.98
611	1988	0	16	1.73	12.78
612	1988	0	16		
613	1988	0	11		
614	1988	0	14	2.0	7.18
615	1988	0	15	1.98	4.7
616	1988	0	19	2.0	35.41
617	1988	0	18	2.0	16.14
618	1988	1	20	0.0	
619	1988	0	16	4.62	16.52
620	1988	0	11	8.13	7.18
621	1988	0	12	9.25	9.98
622	1988	0	8		7.18
623	1988	0	12	7.9	9.72
624	1988	0	16	6.0	
625	1988	0	14	6.0	11.05
626	1988	0	12	6.71	7.97
627	1988	0	10	7.04	22.1
628	1988	0	12	9.94	7.18
629	1988	0	17	0.0	
630	1988	0	12	9.62	11.07
631	1988	0	12	8.0	13.07
632	1988	0	13	4.15	15.47
633	1988	0	19	1.96	11.05
634	1988	0	17	0.0	
635	1988	0	16		24.27
636	1988	0	10	3.42	4.42
637	1988	0	15	0.0	
638	1988	0	20	1.0	19.64
639	1988	0	8	1.48	12.43
640	1988	0	9	5.0	5.52
641	1988	0	11	4.56	15.47
642	1988	0	12	7.13	
643	1988	0	12	0.0	
644	1988	0	11		5.52
645	1988	0	12		5.25
646	1988	0	10		8.84
647	1988	0	12		6.11
648	1988	0	12		9.4
649	1988	0	14	3.27	8.69
650	1988	1	17	0.0	
651	1988	0	16	1.0	14.87
652	1988	0	12	7.06	11.48
653	1988	1	14		
654	1988	0	18	3.92	
655	1988	0	16	2.27	17.52
656	1988	0	14	6.0	13.26
657	1988	0	12	8.0	5.6
658	1988	0	16	3.0	26.55
659	1988	0	12	5.83	11.05
660	1988	0	12	9.0	23.12
661	1988	0	12		11.05
662	1988	0	13		12.15
663	1988	0	12		
664	1988	0	16	1.96	14.44
665	1988	0	13	4.94	8.31
666	1988	0	15	0.0	
667	1988	0	11		9.94
668	1988	0	14	7.94	15.93
669	1988	0	13	4.0	12.43
670	1988	1	17	0.0	
671	1988	0	11		9.52
672	1988	1	17	0.0	
673	1988	0	12	5.67	9.81
674	1988	0	12	3.27	7.31
675	1988	0	14	7.0	14.87
676	1988	0	13	5.67	15.48
677	1988	0	16	2.0	7.73
678	1988	0	16	4.25	12.74
679	1988	0	11	7.71	9.67
680	1988	0	12	5.65	23.48
681	1988	0	13	7.25	16.99
682	1988	0	12	4.17	20.72
683	1988	0	14	1.0	
684	1988	0	14	6.46	14.48
685	1988	0	12	7.46	9.88
686	1988	0	12	6.83	10.62
687	1988	0	12		
688	1988	0	16	1.0	11.68
689	1988	0	16	6.29	26.55
690	1988	0	12		13.13
691	1988	0	13	6.79	14.43
692	1988	0	16	1.92	
693	1988	0	14	4.0	26.02
694	1988	0	12	7.19	11.08
695	1988	0	12	7.67	6.99
696	1988	0	12		7.89
697	1988	0	12		8.45
698	1988	0	12		11.14
699	1988	0	12		10.96
700	1988	0	12	7.0	9.5
701	1988	0	9	6.38	5.52
702	1988	0	12		
703	1988	0	12		
704	1988	1	17	1.0	14.02
705	1988	0	16	5.0	18.05
706	1988	0	16	0.0	
707	1988	0	12	9.98	20.63
708	1988	0	12		7.13
709	1988	0	12		12.13
710	1988	0	12		19.64
711	1988	0	12	3.96	5.52
712	1988	0	12	7.25	7.44
713	1988	0	12	6.4	8.56
714	1988	0	12		
715	1988	0	12	5.23	5.52
716	1988	0	12		5.92
717	1988	0	16	3.0	7.44
718	1988	0	12		9.51
719	1988	0	9		8.29
720	1988	0	12	4.75	5.52
721	1988	0	16	0.0	
722	1988	0	13	6.56	
723	1988	0	17	3.48	5.8
724	1988	0	11	5.38	5.75
725	1988	0	12		5.99
726	1988	0	12		
727	1988	0	15	7.96	
728	1988	0	16	3.85	12.03
729	1988	0	18	0.69	11.26
730	1988	0	9		9.46
731	1988	0	11		8.79
732	1988	0	12		14.87
733	1988	0	12		14.36
734	1988	0	12		11.27
735	1988	0	12		
736	1988	0	10		2.21
737	1988	0	13		4.7
738	1988	0	12	4.0	10.39
739	1988	0	8	3.1	5.25
740	1988	0	16	5.0	18.26
741	1988	0	16	5.0	7.18
742	1988	0	14	6.96	9.56
743	1988	0	10		6.41
744	1988	0	12	8.0	5.83
745	1988	0	10	7.0	6.16
746	1988	0	12	6.9	6.91
747	1988	0	11	2.42	4.7
748	1988	0	12		6.67
749	1988	0	10		
750	1988	1	17	0.0	
751	1988	0	13	1.9	7.52
752	1988	0	12		12.62
753	1988	1	17	1.0	8.23
754	1988	0	16	2.85	8.5
755	1988	0	12	5.88	6.08
756	1988	1	16	0.85	11.32
757	1988	0	12	5.33	6.51
758	1988	0	12	9.0	7.9
759	1988	0	12	4.69	12.74
760	1988	0	10	4.13	8.85
761	1988	0	12		8.56
762	1988	1	13		
763	1988	0	12		19.48
764	1988	0	12	6.0	13.78
765	1988	0	20	1.0	16.69
766	1988	0	18	1.0	11.77
767	1988	0	16	0.94	8.98
768	1988	0	12		9.52
769	1988	0	18	0.0	
770	1988	0	19	0.0	
771	1988	0	16	1.0	3.2
772	1988	0	13		
773	1988	0	16	5.0	14.44
774	1988	0	16	1.33	9.44
775	1988	0	15	0.0	
776	1988	0	9		
777	1988	0	14	4.98	10.2
778	1988	0	16	4.0	20.72
779	1988	0	17	2.0	9.95
780	1988	0	20	0.0	
781	1988	1	13	6.88	5.89
782	1988	0	16	0.0	
783	1988	0	16	2.77	11.89
784	1988	0	16	1.35	5.65
785	1988	0	19	1.52	16.99
786	1988	0	15		7.97
787	1988	1	18	1.0	6.23
788	1988	0	13	9.75	12.74
789	1988	0	14		
790	1988	0	16	3.0	8.56
791	1988	0	12		7.73
792	1988	0	15	5.0	19.02
793	1988	0	16	4.0	11.15
794	1988	0	12		10.22
795	1988	0	16		
796	1988	0	16	5.69	19.11
797	1988	0	12	3.9	7.97
798	1988	0	12	8.42	14.85
799	1988	0	12	4.71	3.87
800	1988	0	11	7.0	17.32
801	1988	0	7		7.18
802	1988	0	12		13.27
803	1988	0	13	3.77	4.97
804	1988	0	16	1.83	10.92
805	1988	0	12	3.9	6.08
806	1988	0	11	9.46	24.31
807	1988	0	12	7.0	8.57
808	1988	0	9	9.52	9.2
809	1988	0	13	4.44	5.52
810	1988	0	12		9.94
811	1988	0	12	5.67	10.5
812	1988	0	10	7.73	7.7
813	1988	0	9		20.84
814	1988	0	17	1.0	11.41
815	1988	0	16	4.85	9.66
816	1988	1	18	1.0	12.86
817	1988	0	12	5.81	9.94
818	1988	0	12	4.87	13.26
819	1988	0	12	4.85	7.73
820	1988	0	10		8.29
821	1988	0	8		9.63
822	1988	0	12	8.96	
823	1988	0	16	3.71	15.45
824	1988	0	12	6.62	8.01
825	1988	0	9	7.37	7.76
826	1988	0	12		5.52
827	1988	0	11		6.36
828	1988	0	11	7.94	5.52
829	1988	0	12	5.96	10.88
830	1988	0	13	4.0	7.13
831	1988	0	12		8.4
832	1988	0	13	6.0	
833	1988	0	12	5.48	5.8
834	1988	0	15	0.0	
835	1988	0	9	6.13	8.84
836	1988	0	9	8.62	8.14
837	1988	0	12		
838	1988	0	11	4.4	8.89
839	1988	0	9		7.46
840	1988	0	10	3.44	8.29
841	1988	0	12	9.0	14.36
842	1988	0	12	5.33	16.57
843	1988	0	16		14.87
844	1988	0	16	4.0	9.95
845	1988	0	18	0.0	
846	1988	0	12	4.0	5.63
847	1988	0	13		3.59
848	1988	0	12		6.96
849	1988	0	10		11.05
850	1988	0	14	8.0	12.84
851	1988	0	12	8.96	9.1
852	1988	0	12	6.96	9.34
853	1988	0	12	6.58	7.73
854	1988	0	16	5.0	
855	1988	0	14	4.96	13.42
856	1988	0	8		4.42
857	1988	0	8		5.8
858	1988	0	11		18.05
859	1988	0	16	2.0	12.2
860	1988	1	19	0.0	
861	1988	0	13	9.0	11.43
862	1988	0	16	1.0	9.88
863	1988	0	16	1.33	8.57
864	1988	0	12	6.92	7.18
865	1988	0	14	5.6	27.62
866	1988	0	17		9.63
867	1988	0	12	5.0	
868	1988	0	14		10.05
869	1988	0	16	4.62	7.46
870	1988	0	11	7.56	6.35
871	1988	0	11		10.89
872	1988	0	12	6.79	3.92
873	1988	0	12	7.71	
874	1988	0	14	2.0	15.19
875	1988	0	12	6.92	8.2
876	1988	0	14		
877	1988	0	9		5.52
878	1988	0	16	7.83	11.47
879	1988	0	12		15.41
880	1988	0	12	8.65	4.91
881	1988	1	14	0.0	
882	1988	0	12	5.42	8.54
883	1988	0	12	7.9	16.05
884	1988	0	10	6.73	5.52
885	1988	0	16	5.0	8.5
886	1988	0	13	6.48	14.64
887	1988	1	15	0.0	
888	1988	1	16	1.0	12.74
889	1988	0	15		
890	1988	0	11	6.37	
891	1988	1	18	0.0	
892	1988	0	13	3.69	22.84
893	1988	0	9		
894	1988	1	12	4.0	17.77
895	1988	0	14	1.0	11.05
896	1988	0	11		5.52
897	1988	0	13	4.92	11.98
898	1988	0	12		
899	1988	0	19	1.0	13.26
900	1988	0	13		6.08
901	1988	0	12	6.77	12.71
902	1988	0	11		
903	1988	0	11	5.85	4.97
904	1988	0	10		
905	1988	0	13	2.0	9.39
906	1988	0	14	7.83	4.42
907	1988	1	13	0.0	
908	1988	0	12		25.41
909	1988	0	16	3.94	16.57
910	1988	0	16	2.96	9.97
911	1988	0	12	8.23	9.56
912	1988	0	16	1.92	12.13
913	1988	0	16		
914	1988	0	12	8.87	12.8
915	1988	0	12	2.0	13.08
916	1988	0	12	10.0	13.27
917	1988	0	12	0.48	4.42
918	1988	0	10	5.56	7.73
919	1988	0	12	5.17	4.97
920	1988	0	17		
921	1988	0	12	1.0	13.26
922	1988	0	12		
923	1988	0	9		
924	1988	0	12	9.0	17.68
925	1988	1	14	8.65	
926	1988	0	16	5.9	11.58
927	1988	0	12		
928	1988	0	12		29.27
929	1988	0	10		
930	1988	0	10		
931	1988	0	12	1.0	18.05
932	1988	0	12	2.98	9.07
933	1988	0	12		
934	1988	1	15		
935	1988	0	14	2.98	10.62
936	1988	0	13	2.98	
937	1988	0	13		
938	1988	0	12	7.83	11.13
939	1988	0	14		
940	1988	0	16	5.63	7.48
941	1988	0	14	6.58	4.6
942	1988	0	16	4.0	13.35
943	1988	0	16	3.0	10.44
944	1988	0	12	7.87	12.71
945	1988	0	12	8.56	10.09
946	1988	0	12	8.79	11.0
947	1988	0	13	6.63	9.9
948	1988	0	14	0.0	
949	1988	1	16	1.0	11.05
950	1988	0	14	6.65	26.43
951	1988	0	12	5.0	23.37
952	1988	0	14	2.98	22.31
953	1988	0	14		19.33
954	1988	0	12	6.37	21.04
955	1988	1	16	0.81	7.73
956	1988	0	12	8.35	5.52
957	1988	0	12	7.0	10.31
958	1988	0	12	2.77	
959	1988	0	12	4.62	
960	1988	0	12		11.05
961	1988	0	11	8.83	8.34
962	1988	0	12		8.45
963	1988	0	12	6.9	9.94
964	1988	0	16	0.0	
965	1988	0	12		12.43
966	1988	0	16	0.71	7.21
967	1988	0	11		11.58
968	1988	0	12	5.56	
969	1988	0	12	5.21	5.52
970	1988	0	7		4.42
971	1988	0	12	6.38	4.97
972	1988	0	12	2.0	3.87
973	1988	0	12	4.4	11.48
974	1988	0	16	2.54	10.62
975	1988	0	11	4.87	3.87
976	1988	1	13	0.0	
977	1988	0	12	4.6	8.4
978	1988	0	16	2.0	17.12
979	1988	0	12		6.63
980	1988	0	16		6.95
981	1988	0	16	1.0	9.82
982	1988	1	16	1.0	17.26
983	1988	0	16	0.0	
984	1988	0	14	4.48	11.05
985	1988	0	12		
986	1988	0	15	2.38	5.75
987	1988	0	12		
988	1988	0	12	3.81	5.1
989	1988	0	14	4.58	11.05
990	1988	0	12	9.96	21.19
991	1988	0	14		6.79
992	1988	0	12	4.31	9.94
993	1988	0	12		8.84
994	1988	0	12	10.0	12.65
995	1988	0	12		
996	1988	0	16	2.0	17.84
997	1988	0	16	3.0	11.8
998	1988	1	16	1.0	4.97
999	1988	0	16	4.87	17.24
1000	1988	0	12	6.73	8.29
1001	1988	0	20	1.37	
1002	1988	0	16	2.0	9.82
1003	1988	0	12	8.73	3.68
1004	1988	0	13	4.96	9.9
1005	1988	0	12	5.06	7.46
1006	1988	0	8	9.92	12.43
1007	1988	0	9	5.79	3.7
1008	1988	0	10	4.71	
1009	1988	0	8	5.29	5.52
1010	1988	0	12	4.25	7.73
1011	1988	0	12	9.0	10.62
1012	1988	0	8		4.42
1013	1988	0	9	7.46	5.52
1014	1988	0	11		4.42
1015	1988	0	18	1.88	4.42
1016	1988	0	20	3.0	18.41
1017	1988	0	16	2.02	
1018	1988	0	12		8.84
1019	1988	1	18	0.0	
1020	1988	0	16		15.45
1021	1988	0	17	0.65	
1022	1988	0	13	2.38	7.89
1023	1988	0	16	5.0	20.27
1024	1988	0	12	8.9	9.41
1025	1988	0	11		
1026	1988	0	6	9.6	4.42
1027	1988	0	13		5.99
1028	1988	0	16	1.79	4.03
1029	1988	0	12	6.69	16.99
1030	1988	0	14	6.48	6.16
1031	1988	0	12	5.79	5.14
1032	1988	0	12		
1033	1988	0	12		9.56
1034	1988	0	12		5.52
1035	1988	0	12	5.69	
1036	1988	0	10		3.7
1037	1988	0	9		
1038	1988	0	12		14.73
1039	1988	0	12	7.81	13.92
1040	1988	0	13	5.77	
1041	1988	1	12	9.31	12.54
1042	1988	0	12		13.35
1043	1988	0	12		8.84
1044	1988	0	16		18.12
1045	1988	0	13		6.61
1046	1988	0	12		
1047	1988	0	13	2.71	
1048	1988	0	10		10.84
1049	1988	0	12	4.12	
1050	1988	1	15	0.0	
1051	1988	0	12		4.97
1052	1988	0	13		
1053	1988	0	12		5.8
1054	1988	0	12	6.0	8.66
1055	1988	0	11		8.84
1056	1988	0	12	2.98	3.39
1057	1988	0	12		8.12
1058	1988	0	16	8.0	11.81
1059	1988	0	14	7.0	10.56
1060	1988	0	12	8.0	5.52
1061	1988	0	13	3.27	10.27
1062	1988	0	12		8.84
1063	1988	0	13	5.96	6.63
1064	1988	0	15	0.0	
1065	1988	0	12	7.62	7.73
1066	1988	0	12	7.96	7.73
1067	1988	0	13	5.0	13.81
1068	1988	0	11	7.96	
1069	1988	0	13	8.0	6.36
1070	1988	0	11	8.98	11.05
1071	1988	0	12	8.71	
1072	1988	0	12	4.75	7.36
1073	1988	0	12	7.27	16.57
1074	1988	0	12	5.69	10.46
1075	1988	0	15	0.69	13.21
1076	1988	0	10	4.54	6.91
1077	1988	0	12		10.33
1078	1988	0	14		4.62
1079	1988	0	16		
1080	1988	0	9		
1081	1988	0	10		4.42
1082	1988	0	12	7.81	10.32
1083	1988	0	16	4.94	15.93
1084	1988	0	12		4.66
1085	1988	0	16	2.75	13.05
1086	1988	0	14	5.67	6.35
1087	1988	0	16	5.85	15.58
1088	1988	0	12		10.66
1089	1988	0	12	4.5	11.1
1090	1988	0	14	7.0	
1091	1988	0	10		11.05
1092	1988	0	10	7.13	10.22
1093	1988	0	12		12.67
1094	1988	0	12	4.42	6.35
1095	1988	0	12	4.0	6.19
1096	1988	0	12	8.96	15.47
1097	1988	0	12		6.73
1098	1988	0	12	9.4	7.97
1099	1988	0	12	8.92	8.29
1100	1988	0	13	6.0	
1101	1988	0	11	0.0	
1102	1988	0	12	7.0	
1103	1988	0	18	1.85	5.0
1104	1988	1	17	1.0	
1105	1988	1	15	0.0	
1106	1988	0	12	9.0	19.11
1107	1988	0	12		12.15
1108	1988	0	12	8.0	8.5
1109	1988	0	10	7.9	23.04
1110	1988	0	16	2.73	7.7
1111	1988	0	16	6.0	7.97
1112	1988	0	12	6.83	3.75
1113	1988	0	12	7.0	14.31
1114	1988	0	16	2.96	13.27
1115	1988	0	10	6.67	
1116	1988	0	12		
1117	1988	0	12	9.0	5.86
1118	1988	0	16	3.33	12.05
1119	1988	0	12	6.0	4.57
1120	1988	0	14	5.23	3.7
1121	1988	0	12	7.63	4.42
1122	1988	0	8	6.79	5.92
1123	1988	0	7	2.17	
1124	1988	0	12	7.6	11.89
1125	1988	0	12		6.08
1126	1988	0	8		4.42
1127	1988	0	12	5.92	7.56
1128	1988	0	8	7.08	4.91
1129	1988	0	12	5.92	5.52
1130	1988	0	12		
1131	1988	0	12	8.27	14.9
1132	1988	0	12	9.23	
1133	1988	0	12		
1134	1988	0	14		6.63
1135	1988	0	12	0.0	
1136	1988	0	15	3.0	10.27
1137	1988	0	12	7.0	
1138	1988	0	16	5.85	15.87
1139	1988	0	12	6.0	
1140	1988	0	8	9.21	5.05
1141	1988	0	12	7.65	7.18
1142	1988	0	8	9.67	7.29
1143	1988	0	14	4.9	9.2
1144	1988	0	17	3.0	9.5
1145	1988	0	9	5.98	3.99
1146	1988	0	12	6.4	8.01
1147	1988	0	17	3.0	9.91
1148	1988	0	12	8.0	9.94
1149	1988	0	10	4.9	8.76
1150	1988	0	12	7.0	7.73
1151	1988	0	12	7.83	11.05
1152	1988	0	16	0.0	
1153	1988	0	12		8.29
1154	1988	0	16	7.98	
1155	1988	0	9		4.42
1156	1988	0	9	9.44	
1157	1988	0	8		7.67
1158	1988	0	12	5.25	7.73
1159	1988	0	12		3.51
1160	1988	0	13	1.0	8.08
1161	1988	0	12		9.39
1162	1988	0	10		
1163	1988	0	9	7.94	
1164	1988	0	16	4.35	11.15
1165	1988	0	16	6.83	14.87
1166	1988	0	12	4.54	7.73
1167	1988	0	12	8.17	14.36
1168	1988	0	12	4.87	
1169	1988	0	11		8.84
1170	1988	0	10		
1171	1988	0	12		7.27
1172	1988	0	12	9.71	4.24
1173	1988	0	12	5.0	7.13
1174	1988	0	12	8.69	12.32
1175	1988	0	13	1.0	5.52
1176	1988	0	10	7.88	4.7
1177	1988	0	9	5.6	7.6
1178	1988	0	10	8.71	
1179	1988	0	12		11.05
1180	1988	0	9		6.63
1181	1988	0	8	6.06	9.56
1182	1988	0	11	7.58	8.78
1183	1988	0	11		4.24
1184	1988	0	14	5.62	7.49
1185	1988	0	8	6.81	5.24
1186	1988	0	11	2.0	11.05
1187	1988	0	12	6.54	8.84
1188	1988	0	8		
1189	1988	0	7		5.56
1190	1988	0	16	6.9	12.39
1191	1988	0	17	7.0	
1192	1988	1	16		14.26
1193	1988	0	9		4.1
1194	1988	0	8	8.0	6.63
1195	1988	0	8		6.61
1196	1988	0	12	8.96	
1197	1988	0	10	2.27	5.52
1198	1988	0	12	6.37	4.51
1199	1988	0	12	3.31	3.94
1200	1988	0	11		6.47
1201	1988	0	8		6.74
1202	1988	0	8	8.04	6.91
1203	1988	1	18	0.0	
1204	1988	0	12		7.73
1205	1988	0	12		7.57
1206	1988	0	14		
1207	1988	0	16	3.0	18.83
1208	1988	0	9	8.0	8.29
1209	1988	0	12		
1210	1988	0	10		
1211	1988	0	16	6.63	12.74
1212	1988	0	15	2.85	11.58
1213	1988	0	11		4.42
1214	1988	0	12		
1215	1988	0	10		14.36
1216	1988	0	10	7.4	16.57
1217	1988	0	12		10.77
1218	1988	0	19	3.77	11.05
1219	1988	0	16	1.54	6.44
1220	1988	0	18	3.65	14.34
1221	1988	0	12	6.5	6.35
1222	1988	0	11		
1223	1988	0	8		5.69
1224	1988	0	10		13.81
1225	1988	0	12	0.83	9.94
1226	1988	0	9		4.97
1227	1988	0	9	8.27	11.05
1228	1988	0	12	5.58	
1229	1988	0	10	6.56	8.29
1230	1988	0	14	1.0	18.21
1231	1988	0	12		13.81
1232	1988	0	12		6.74
1233	1988	0	9		
1234	1988	0	8		
1235	1988	0	12	3.0	6.63
1236	1988	0	16	0.0	
1237	1988	0	11	3.62	3.7
1238	1988	0	12		5.8
1239	1988	0	8		5.17
1240	1988	0	9	7.0	6.63
1241	1988	0	12	6.71	
1242	1988	0	12	7.33	6.42
1243	1988	0	11	6.33	4.97
1244	1988	0	10		7.46
1245	1988	0	13	5.81	8.71
1246	1988	0	10		6.02
1247	1988	0	12	0.0	
1248	1988	0	12	4.0	11.05
1249	1988	0	14		
1250	1988	0	16	5.94	12.15
1251	1988	0	19	4.0	26.44
1252	1988	0	10	1.98	
1253	1988	0	19	5.0	11.35
1254	1988	0	17		
1255	1988	0	15	5.88	25.49
1256	1988	0	16	3.85	7.89
1257	1988	0	11		4.97
1258	1988	0	9		4.36
1259	1988	0	12	7.5	
1260	1988	0	9	5.63	4.42
1261	1988	0	10	3.85	
1262	1988	0	9	4.4	4.7
1263	1988	0	11		
1264	1988	0	14		10.5
1265	1988	0	19	1.0	13.81
1266	1988	0	13	1.0	14.26
1267	1988	0	16	7.0	
1268	1988	0	10		10.83
1269	1988	1	16		
1270	1988	0	14		
1271	1988	0	12	6.58	15.93
1272	1988	0	12		11.55
1273	1988	1	16	1.0	13.81
1274	1988	0	11	4.0	6.63
1275	1988	0	6		4.42
1276	1988	0	12		5.52
1277	1988	0	12		11.39
1278	1988	0	12	5.62	
1279	1988	0	9	7.96	7.2
1280	1988	0	12		
1281	1988	0	12	3.6	4.42
1282	1988	0	14	8.0	
1283	1988	0	13		
1284	1988	0	12	8.94	11.24
1285	1988	0	12	6.27	13.26
1286	1988	0	10		9.39
1287	1988	0	8	8.54	5.47
1288	1988	0	8		7.09
1289	1988	0	12	8.87	12.59
1290	1988	0	10		9.56
1291	1988	0	12	9.0	8.42
1292	1988	0	12	4.83	6.89
1293	1988	0	9		12.15
1294	1988	0	7		7.79
1295	1988	0	8	5.46	6.91
1296	1988	0	12		14.36
1297	1988	0	14	5.0	
1298	1988	0	12		13.81
1299	1988	0	12	9.69	
1300	1988	0	8		5.52
1301	1988	0	12		7.7
1302	1988	0	12	3.62	4.03
1303	1988	0	12	8.0	6.91
1304	1988	0	11	6.67	8.84
1305	1988	0	10	0.0	
1306	1988	0	10	6.69	9.94
1307	1988	0	8	5.73	3.7
1308	1988	0	16	3.92	9.31
1309	1988	0	9	7.21	6.63
1310	1988	0	13	4.0	8.1
1311	1988	0	10	6.42	7.9
1312	1988	0	9	2.67	
1313	1988	1	16	0.0	
1314	1988	0	12	8.46	10.89
1315	1988	0	9	8.04	8.04
1316	1988	0	14		
1317	1988	1	19	0.0	
1318	1988	0	12		8.5
